app_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
488770,739690,840010,282590,489170,1097470,879520,927080,706980,774661,911880,695830,46790,1159260,985620,439720,229970,474730,474010,1172760,451520
488821,488824,488821,488822,15120,19830,19980,15100,880340,1178480,587620,565540,39190,462990,1148080,658530,606510,861280,1110690,843400,585610
488822,488824,488821,488822,15120,19830,19980,15100,880340,1178480,587620,565540,39190,462990,1148080,658530,606510,861280,1110690,843400,585610
488823,488824,488821,488822,15120,19830,19980,15100,880340,1178480,587620,565540,39190,462990,1148080,658530,606510,861280,1110690,843400,585610
488824,488824,488821,488822,15120,19830,19980,15100,880340,1178480,587620,565540,39190,462990,1148080,658530,606510,861280,1110690,843400,585610
488890,684000,774051,488330,904990,585900,904950,594040,705640,432950,982800,899220,864590,428660,510060,1004050,1118550,1086490,858950,501120,720300
488910,567280,22500,416850,1112870,266190,581670,841260,434780,585360,381640,689910,577560,1085840,500570,572050,498510,1105530,1140700,396660,980560
488920,929270,494380,494150,498980,793990,533070,455190,724480,609010,692610,852450,1179480,1110870,1089140,611160,840860,939990,783140,745270,425400
488950,753060,1179480,1110870,231740,861280,601770,671310,431570,1112410,709480,750400,1131160,879580,494040,688170,392150,656630,286660,850550,1165830
4890,4850,4870,785940,1640,4780,658620,391410,1002750,759920,1159640,661990,1010660,949930,774651,707450,569220,502280,39510,846670,490230
489000,403690,792400,793490,960630,610740,688790,666060,513880,500350,844420,445350,10,46270,734290,795480,1111870,32710,849070,399130,20
489020,662910,916150,1174490,438730,792500,676540,899340,659860,594760,602630,845520,679390,671980,694790,494970,459440,702670,983350,1106530,719740
489050,621140,1091070,934550,12690,676340,874400,689660,1123210,579780,1004050,856390,863270,745870,1156590,576940,997030,846330,978110,848630,911280
489070,658620,793670,503240,391410,870160,885790,689480,774651,1169490,569220,1010660,532690,1002750,949930,600550,502280,438020,997030,884610,1103290
489080,1161570,898250,856600,873530,755470,949330,764370,587310,1149220,869500,961190,656450,934800,670780,675410,411860,841770,1160790,604920,773130
489100,514510,503700,288500,765730,729390,997170,444990,790790,916940,848430,1112410,611020,444620,420900,1007630,251310,461880,466520,934520,719750
489110,733430,1179540,562520,991930,984020,1154350,869850,473810,889260,283920,729970,605160,1149900,450170,770690,859640,744880,1145670,705500,1151650
489120,1084420,499330,534570,794550,1151430,384690,384700,680990,1142450,416340,615610,1083880,938000,489000,22340,502400,559960,1087480,835950,666810
489140,388800,239090,869550,745250,426170,452450,511110,1214150,240720,576290,485760,983260,759540,1124800,1153580,455480,1143350,1178000,535980,392000
489160,614700,657010,1011110,493410,523060,828480,851350,872470,765380,589380,570230,861280,780710,443800,594150,696430,449640,407710,495800,503690
489170,427970,282590,445350,4760,943810,493220,229970,243950,500350,856190,439720,683840,282210,734870,1152660,510700,560550,960740,984680,838980
489220,1132620,1134390,771670,492160,1140020,880130,959510,846690,33680,1098640,1087480,1083760,1140400,831250,585450,386080,438920,795120,659780,769320
489240,743130,793820,693400,706440,1112010,617030,686870,747200,735650,915490,1111990,1002610,466420,780260,266190,704660,596640,1145810,747320,838270
489260,1110650,885780,689460,611970,522610,788000,869370,853760,458110,386050,664340,691590,780260,475080,266190,1009350,409360,1097240,1138310,407330
489360,692610,984660,562520,1117120,950210,434220,944100,780260,1116230,746760,834410,857600,792880,1155090,294570,659490,233290,1155390,831510,746280
489370,933540,453880,729720,697960,828660,1124520,1106930,48950,939210,909970,744010,224860,713010,487030,229970,597200,791400,787250,643980,879270
489380,581460,580890,390890,690310,501470,932940,701370,1111880,744750,852450,462480,457960,459260,498980,1110870,527720,494960,911290,522730,425860
489440,490230,569220,756100,658620,391410,1002750,1010660,949930,960200,502280,774651,402620,846670,906110,497790,676520,530890,429720,1169490,854770
489460,781810,611980,457810,46000,856100,939560,287220,849000,219830,1009180,705240,514920,559030,849800,705440,527310,825170,476490,568160,384590
489470,862490,911880,281240,573650,966240,217690,479020,1097420,32110,448790,453690,3510,983890,1124390,994520,409520,870140,293440,409070,899240
48950,487030,939210,697960,453130,688210,528960,1007880,928970,1091050,889080,984680,847230,209850,561450,601250,1166800,845050,473610,261470,253150
489560,510250,509930,514930,1178480,795320,1112710,453470,745270,880340,407290,663480,684650,786370,589170,950210,533850,782610,509830,485680,974860
489570,1141070,915570,436470,425860,424040,978790,659110,724760,593680,565110,387280,265750,827450,527380,729990,459350,436260,995430,979530,439440
489580,419090,853380,880200,839730,521990,380670,661820,424210,1156670,533850,15280,15320,481420,429120,959200,986320,690080,1150040,589170,755490
489600,984910,1086410,643590,828890,288140,558870,528910,485670,1131270,572160,725960,493620,400790,869780,990740,656300,829370,856300,828480,948200
489610,840230,403230,790390,1004230,535680,449550,1012600,910260,680620,1130970,1091040,760080,743340,1158230,446070,604830,842560,769930,498470,1085310
489660,562520,290020,843400,584040,504990,1185190,927670,1082650,746560,841020,601880,974620,1112680,974220,938000,1003320,1171440,1137820,1107040,694610
489720,661430,845400,692690,826810,1179480,1089140,719140,738760,585590,990740,416790,518610,252270,656640,943970,990400,379390,1102080,432500,845460
489730,1171440,1003320,659170,459910,939620,781660,934510,391130,746220,957050,979530,534560,250700,507440,685230,1012710,461650,677010,32120,1183750
489740,687920,1179480,572630,793880,476700,770160,503690,665350,608370,577440,864760,494830,906810,1145050,899570,425400,841840,691430,458110,527110
489760,848150,418210,261760,239250,684490,431200,671120,1136420,841870,1007490,1116190,205230,969240,12520,1155340,765630,705620,223220,739890,454380
489810,837720,505550,747980,728440,856120,596590,759000,1152920,940330,567860,672030,522990,529450,832550,533330,851180,1139840,1126450,1147710,1184900
489890,747130,1007940,975470,500590,438560,694610,510050,500580,1161160,397660,838840,1137070,659480,792650,1165610,729930,884270,873710,927670,490510
489900,911040,862490,1097830,1118930,752500,3510,496310,448520,746570,292820,751580,290650,712980,782700,838390,719180,453780,1170320,826180,868470
489930,1175970,780740,790390,1004230,794830,879450,838740,1087060,1161120,1107580,846040,490450,597210,488460,536430,1161300,244690,389270,454330,679780
4900,288690,851810,1089880,436280,1117310,858040,705250,711190,865220,684980,785890,1148420,844930,448240,396890,514090,822610,490040,581120,851880
49000,37220,37280,37300,466070,1126510,37340,1172640,713980,1008140,465900,611260,37240,659810,37230,494810,594750,37310,514170,590270,423700
490040,514090,851050,1111730,1090660,220460,4900,966330,734380,729460,724760,1140070,1148430,730170,487630,46000,933830,230700,1013200,467350,688690
490080,1147600,435600,846490,218410,694480,746540,602160,390680,527720,1000130,1183480,429060,1010650,233110,439730,856170,527320,693670,1137260,1107160
490100,581120,851880,1082650,990390,1170910,1103120,1122980,1090210,1132080,1139020,1148940,1155990,765320,879600,596590,1213760,396750,734920,1166320,906240
490160,420950,763910,559850,836110,250700,37700,899240,1167430,569150,1097180,860480,898290,739690,974110,33390,448010,927840,474830,1132900,994790
490170,999040,856750,502090,837720,859370,840310,825620,669730,1172090,770690,744290,763810,460250,285840,576500,679400,440100,1165830,1157350,1115820
490220,669580,839680,949380,708930,960740,467060,440280,1144170,491670,729470,878380,251210,31880,898340,294770,1131830,497850,416450,721030,787430
490230,714240,658620,391410,1010660,949930,1002750,569220,502280,514410,774651,846670,676520,429720,1169490,532690,906110,214790,444710,397720,766700
490250,713460,1116910,657240,1148570,458820,208460,568780,448780,523050,932870,615080,1086450,692590,495730,510930,911880,873370,833030,864810,828170
490300,34286,1213460,729090,884530,573730,502090,249950,1152910,899480,491720,500790,388830,940330,780370,289520,708630,291390,532670,34273,205070
490370,294770,1145680,960740,720040,293960,837190,562500,758880,994500,946660,843780,1117420,878380,964130,667240,477730,661830,1173230,620050,831590
490390,1170290,899630,568300,1151060,400410,938960,1009950,1105770,454230,664620,420980,1136390,937980,481950,398100,529720,437720,1144740,1156980,1009750
490430,1112430,446070,675980,861280,701680,465720,602300,1150810,679100,286660,690080,834100,688170,841260,959770,675910,985640,420370,535760,827410
490450,425460,838740,443380,884460,565660,1112950,428880,764230,1086310,838530,1111250,474980,958320,489930,695990,215670,1141510,679220,960740,1098040
490490,843990,513840,412670,1112250,499580,843740,495230,975520,513960,442760,691930,910730,928440,940680,437020,594200,429260,657930,584040,917290
490510,284950,504880,285010,994900,1013130,1146880,1156090,1156070,932970,1007940,1156080,1116200,988640,500590,503480,500580,975980,1137070,765400,1161160
490690,573740,490390,706310,466810,47790,47830,953700,899200,1098430,561340,480640,899530,600410,933590,24420,692270,485800,503780,1170290,454230
490820,909830,1122210,293240,439910,589260,461910,1008070,431730,455700,503480,391600,250540,746340,530240,944200,868500,990640,999480,1085150,933930
490860,1153130,510390,691990,667410,836480,1098040,448440,466300,592200,572170,515000,434000,750790,985690,205730,990850,428870,453310,919150,1213890
490870,853760,853410,829780,928970,945530,498500,744460,996140,614960,455970,527760,576670,521990,770360,1087100,482920,864420,446070,465520,533850
490880,834760,919890,757990,476710,498470,725640,580820,725890,438790,692170,513610,932870,294790,580950,501270,856770,671180,770270,293540,681000
490890,701420,2810,595730,725170,773650,680320,770370,1120690,712980,47830,47790,1131660,919320,381130,995930,440870,506090,461760,1151500,1120340
490910,490910,834740,1179440,960740,565330,690410,452450,1134390,703100,989400,782280,460340,667310,661380,460210,878380,861280,679100,45410,294160
490950,458410,883620,379870,686580,567860,919370,851040,1120970,49409,400160,906240,708930,429390,1086260,391400,461490,843500,1085840,457380,449090
490980,843790,936040,835910,946680,786040,1132930,982040,527420,739660,695950,794650,1167770,518130,706270,33130,791370,671470,488590,581220,445170
490990,444260,444490,444480,444470,444440,444430,444420,444410,444350,444330,444320,444280,444270,444250,444530,444220,444210,444190,444180,444170
491000,1003700,409100,498330,1002950,1133350,782120,497430,994340,1112150,1003490,885220,522890,904430,690130,453830,790630,379760,868980,1084420,454970
491010,845200,781490,774911,560080,889460,1151570,437520,911630,935980,775570,417900,848700,842490,758210,601550,533690,870450,529720,601700,837720
491020,985070,1124510,559150,560720,404070,292630,752690,971880,679820,455120,430020,906390,714570,436160,37320,696010,713590,1101940,251850,432770
491060,533070,568840,948510,643830,752750,383950,387450,453980,1152040,587210,970300,916950,899240,719720,609010,656580,915850,620800,743990,884090
491070,782420,658160,463540,832530,1171230,828160,1150990,945550,33660,971800,586740,1011760,874400,605160,288610,853290,576940,1006930,440810,1003940
491090,1097090,1108130,463530,739190,575580,499110,1152040,436940,1012900,4760,701870,465860,681030,449170,460230,523160,1106970,434300,773640,838730
491100,841500,853410,1126440,744290,659780,616040,1106770,503460,928970,615670,466840,683890,730280,703120,725950,505290,754000,886310,587330,933930
491110,1010860,1167570,586160,569010,846750,461230,657020,406940,420660,836120,990390,611960,385270,691640,597150,750420,669990,904340,910280,938040
491130,584040,855650,1178480,880340,498680,843400,448060,562520,786120,861280,466020,31920,530830,938870,263940,861290,442780,841970,423780,511190
491160,1131840,611980,781810,589170,253490,1107160,443070,610960,833140,1144350,849000,535680,754310,833950,919440,1120820,1120210,610780,684650,501410
491180,1165830,752020,572170,1107580,1110870,517910,1161110,492280,391030,1085730,1213370,391660,979740,378700,1107470,746420,939190,45710,498680,453290
491210,773570,449300,841770,857950,839910,983790,403670,1091100,998340,432540,838790,39160,483820,385220,577560,862920,1123340,581650,984870,850830
491220,425650,1175970,780740,496960,679780,794830,782700,1160550,1106150,294690,1087060,1161120,719120,1147620,435070,1107580,689680,879450,739190,846040
491240,205230,504430,725170,946680,701040,1161510,888760,462950,1141850,690440,479040,878510,521990,491560,1136470,506560,403510,911120,286440,448290
491260,289200,492830,759840,587490,764370,604830,989640,932950,989160,670950,794530,719120,786180,875100,1090540,1085080,1011300,522090,971340,414080
491280,488210,412880,658570,794050,1146480,855650,823700,1098200,582390,928880,856420,1159890,849000,703260,288650,452650,927580,424780,1162310,457330
491330,396800,991800,793970,567800,1158910,915730,679080,1148960,1157020,424200,455690,571020,829260,730420,476710,991480,1096930,1138260,898310,995060
491350,689830,501180,1143390,664160,434510,836480,1122930,1153430,906770,898950,1105620,615180,671610,705260,883810,786140,589260,959080,885220,466020
491380,529640,716240,586210,828480,765380,780710,1011110,657010,851350,689580,565730,614700,489160,594150,493400,523060,496910,698600,872470,443800
491390,751590,589690,786490,874690,874400,454420,453270,775730,940600,763950,608540,1112670,7760,659890,679090,775520,1171440,1003320,851920,934410
491420,473520,1112370,12480,448750,1161800,735540,1106670,1096120,952420,939750,503050,846110,1184450,206480,904820,514150,3800,425040,655770,1137670
491440,910770,773920,984830,21640,700400,1174550,453910,745830,33660,934600,1184320,1011240,828740,253610,474050,927050,994590,899100,1126300,751540
491470,744590,671650,454220,658620,708830,1183650,890340,873230,978040,214790,1145860,441510,423550,33130,1169490,687480,381010,290260,721010,391410
491510,693790,928130,1146880,754340,431330,568400,610960,426010,432380,562090,687560,793820,910770,868600,1122490,832380,831950,402970,946610,765730
491520,936470,1183750,496080,747280,458760,479180,1183650,706210,905590,956870,982700,822970,467820,698260,864010,1132900,663100,660880,456130,668970
491560,287900,442120,577320,979910,975950,701040,458500,581590,1089110,729580,560180,1148000,448290,904900,407940,935540,784890,1010950,238260,482330
491580,500570,709480,498030,462220,379960,1158820,701290,975980,1153220,535910,523150,474910,929400,929410,38000,38010,38020,686620,1008520,693240
491620,690080,510050,595630,1143350,460210,861280,707470,833510,715210,567320,528950,1012970,669910,257750,688150,564750,958360,286660,494580,791740
491660,494780,975120,669620,590600,879670,693790,453980,781830,746570,906450,396530,843780,696160,878590,712980,1146880,466420,1010670,1167760,450250
491670,729470,939580,708930,251210,874140,1159020,663480,567860,726030,782290,47800,696110,1158500,283040,450120,916120,990940,1126970,688170,499420
491700,720030,441010,1118570,509880,440470,792100,851930,577150,1086670,392260,501120,1136390,567200,718680,504430,514990,747540,941040,869300,1145810
491710,601750,1161440,890200,840020,523940,1138810,697370,879270,765240,944030,698600,688910,488280,535750,584170,879060,996550,1153840,739810,995720
491720,755230,1098660,863490,387840,498470,780260,670210,878500,495750,680620,851880,939240,582530,841030,708850,754330,434140,752710,1157130,400130
491790,434210,380,429600,844330,1010150,1178060,965070,1147200,707580,849420,481950,1174560,485430,360,954400,954410,849980,873330,1010860,1126340
491800,384970,964960,970210,719250,953920,500500,837290,488040,456150,744750,606010,929170,719270,687730,1110870,960270,392230,579780,721090,661430
491830,861280,793620,689030,485310,685450,701760,503240,448060,1133540,868760,513980,600310,499390,848720,856420,708830,1148890,880340,1085240,822810
491950,960550,1167550,966450,949380,454170,602180,941000,1008160,990940,1118050,936080,745380,291710,675530,661490,514740,979720,781680,944770,665840
492080,490390,664620,387800,1170290,559610,656220,828860,937950,463020,1156980,568300,825550,398100,427980,990850,1123510,929290,1151060,929300,929310
492090,825080,416610,983650,690830,735260,985710,1127400,510930,1145430,830360,262900,910590,659920,991750,1154490,457600,661420,1160850,1178680,745030
492100,671670,496590,945550,853580,985090,856040,473510,1085240,868460,219780,222660,284970,721420,744170,495680,985770,750780,675980,984830,431860
492150,958320,735250,844250,661410,1140020,466940,479310,1007350,1144820,250560,1171330,384090,498310,878350,734730,1120820,1158230,990050,397160,868600
492160,959510,831250,616240,559300,891040,388390,497240,432310,729050,591610,442290,745120,489220,496490,420000,568240,675980,514150,746240,1002670
492170,661380,899530,730280,1138780,528970,950130,38430,970650,400200,679100,587710,46000,833180,845330,829750,844760,863670,608530,985920,500980
492180,467320,1158290,1117360,1172000,610960,730700,870180,721470,846340,875430,644080,462400,514490,1120820,508140,518610,1146880,697450,697730,514240
492200,1151320,719970,492340,850230,1111200,868660,485610,944030,687850,529950,863290,746340,386400,1151400,438310,400380,792480,453710,849270,971180
492230,496080,956870,849940,693020,1183650,864010,1159770,402670,479180,388500,565490,455340,825110,1178480,466840,1176090,781660,1132900,719100,668970
492270,916150,491000,1082700,409100,1137040,999190,1112150,1003490,690130,507340,885220,904430,994340,845210,381130,878970,868980,513720,385330,829390
492280,841790,437720,1165830,687590,1107580,684420,454230,1122150,455200,491180,391660,503160,747160,766600,739240,939190,1007390,522960,440100,1139060
492290,453690,1083880,693790,1105530,380020,514510,291190,696140,454870,20540,822640,4800,868600,1146880,251450,1139200,782020,488280,506140,764370
492340,719970,1111200,850230,868660,944030,863290,485610,1151320,1151400,687850,492200,400380,438310,688170,391070,735550,911240,844140,286660,577160
492370,836480,1126440,982580,785480,498370,885100,31840,990850,428870,944650,596740,3990,792560,1139060,503080,572700,729190,1137260,836400,701420
492400,879060,661480,719240,842620,840230,586790,397990,388800,1145780,885950,890200,718960,933030,479990,770870,2840,452180,879270,793240,856050
492410,791740,1157100,1149220,995240,905440,878590,991930,515060,429220,961420,439730,455100,915580,840830,429430,781680,209730,257750,670850,620330
492430,898680,865190,564750,1131490,1138150,591610,665550,251490,1120950,7510,889460,442220,1146560,562160,1133350,869370,776140,1011530,846750,667400
492490,448630,1172820,831770,1139200,830380,843730,431590,793050,473810,939510,434020,1110670,488590,743190,407000,451590,751350,879650,497240,664720
492500,691980,434220,461780,878350,565980,442860,730830,939600,264730,953700,716260,561480,417350,733800,615090,837790,379530,770690,786080,409380
492520,419450,438110,707280,442230,461530,1101180,787990,252290,1117520,735250,25700,33220,300,906810,576790,431630,561510,878880,265890,602040
492530,224860,949570,670780,1012360,467060,873040,499330,517790,493980,260730,586980,431330,577710,39650,734290,990390,968730,6800,873530,1167650
492560,829780,379600,530540,853760,686570,1111870,985710,292660,208460,568240,433290,24480,261470,944810,1184320,744460,684930,1082640,423770,283370
492600,443800,1003690,615770,461760,833660,785890,252390,873970,1010120,683930,31840,735540,666290,582030,12180,284810,669600,833690,602890,1136930
492610,939930,253030,1008830,1137660,283160,433590,783090,420530,1161800,535760,454690,1087460,963940,884240,453670,1156670,891040,454830,688650,1137900
492630,395850,580420,1151370,879060,949820,449060,697800,1142200,697450,420330,514760,434220,1096240,1157020,220660,990940,850840,872400,461520,596630
492710,506960,1010840,678200,496250,494850,495520,983320,1185580,568240,1110870,983050,827280,850550,1165830,1179480,494830,716240,878620,1086920,744750
492760,915860,751950,906170,1124860,676620,692170,49900,945520,1096210,225600,466290,765040,465760,718240,595640,793260,418060,970460,1009590,824220
492800,948510,879470,719120,961060,1152550,999040,853760,1132860,985760,1148010,679960,758190,1146280,791160,879620,1008990,1179110,730120,408930,448780
492830,759840,587490,989160,289200,661420,496490,493110,829080,655420,1167650,725910,989640,606370,596540,491260,965180,477910,208730,750790,251990
492850,656880,1012970,990390,1012670,670240,1148110,1007950,1183200,794990,754510,880340,701720,863120,670490,220780,1145780,840380,585560,842030,687560
492860,729990,425860,600440,974430,440750,910730,514640,489570,513960,916910,910660,997170,960630,915570,827450,1141070,787400,1112250,456830,436470
492870,845200,1091640,1162630,945890,780320,953250,681350,294020,503050,984880,432410,770870,392040,885120,22350,22362,22360,781440,847230,404040
49300,792930,601750,734290,792400,480450,450140,733430,219700,872410,515200,1106930,831530,266030,599040,602550,504300,263820,598530,1214210,1145810
493000,442860,1145410,485000,461820,562520,724430,898250,787960,476240,285350,1142090,755520,984020,390560,424610,957350,209730,598340,510280,384960
493040,954070,503690,793880,665350,620980,572630,608370,671370,1091220,859870,752380,906810,694470,1147600,769540,1179480,238280,1153390,998950,1098100
493060,533920,495680,589170,1103340,680620,670850,1172390,1112410,793240,971280,983590,502810,488730,661560,836850,32200,940380,1173070,916150,585970
493080,429680,257730,610960,429250,843900,460970,934250,656400,790600,1093320,685420,586030,427490,863560,870010,485620,265990,869690,754520,514780
493100,792820,770050,257710,530510,1007260,703360,662660,674980,745250,502550,656280,616650,489160,1124020,598070,514460,715350,751680,580680,1184360
493110,661420,1108090,688130,965180,492830,768800,496490,477910,485120,1160550,430190,829080,774911,531070,725910,462480,1167650,659500,884090,1173350
493180,510050,697270,598880,863400,978660,927970,263720,403460,262150,424830,705780,690350,390560,752170,786280,688170,502070,671150,1185190,659910
4932,743350,861280,499390,589170,440730,281390,664890,793670,701760,670430,793620,454380,573260,506730,935320,1087040,419090,595740,666220,1172820
49320,436400,577710,937940,709490,856540,513720,834910,1147280,985620,996450,32460,476490,792810,468240,475080,379210,1148530,1013650,983340,719720
493220,489170,450140,445350,1162630,771510,500350,439720,4760,872410,683840,712970,380540,282590,693450,423800,602860,681350,1172380,387450,229970
493290,573730,498320,1172060,386400,661530,500790,1085090,1151200,576660,886200,889790,486940,1131400,677010,488350,949150,1137810,857940,487770,733870
49330,719720,487270,722340,436400,476490,850250,589740,418650,663020,597640,709490,983340,513720,1089800,391490,957440,413710,721540,32460,834910
493380,934920,689270,678620,863430,606270,518060,957590,526090,833640,984570,848100,700920,889480,1110670,927670,961230,535700,660900,676620,427480
493400,716240,850710,586210,827420,1142180,995720,785030,1148030,497720,386400,491380,1140950,484990,713030,586880,529640,1166120,460060,868180,872990
493410,614700,489160,657010,1011110,610780,872470,523060,828480,529260,495800,589380,765380,851350,570230,423730,846750,473510,780710,917290,443800
493430,592990,213390,1157860,502400,828080,290260,522130,983520,381310,964890,1171160,431860,1111270,589730,889510,456690,1136440,449120,399600,685200
493450,443380,425460,738900,572700,949820,514090,614650,974670,1112370,490450,758090,1149510,565720,1084920,1176000,754160,884460,831120,33660,1011760
493480,503700,577730,1093390,657320,985090,725550,486850,485760,562800,743960,771680,1098540,935860,50100,1085240,684210,434090,718240,585940,617020
493500,283680,424040,568250,523220,450670,605100,569010,831530,713570,995340,430230,863560,671370,696020,713230,403850,601080,899220,830360,615080
493540,836540,959410,782420,841790,20200,665350,510390,1166780,863920,420530,1142090,694790,570820,503050,770110,856750,776040,205730,1147620,1013630
493580,451350,446440,511140,679820,971880,291630,850710,706490,430020,994870,985070,568300,500150,885150,456430,436160,946210,906240,869540,984020
493620,856300,828890,288140,1086410,725960,643590,485670,825100,782420,984910,572160,528910,658160,828320,665590,975390,1131270,868570,948200,869780
493650,444410,885480,1178480,496080,869420,494790,831510,978020,747090,956870,680330,841570,1176090,569900,864010,940300,1131940,418280,565490,691990
493700,664780,439550,868580,447930,944710,909900,659760,750850,408520,1146510,1148470,428350,974680,713160,33130,289260,507520,518610,596200,253570
493710,739360,744590,836330,944590,1097300,438460,656360,708830,1183650,594760,843520,435050,693210,719210,568040,676990,219680,3620,969130,1150140
493720,391180,1008320,435070,729090,587690,747990,787160,600990,389270,1012460,562320,458000,949990,774561,864370,1002500,243220,396870,995000,945240
493790,459260,1087600,1002600,1010930,932940,1007890,263420,489380,664630,509780,826370,885950,615460,494960,911210,933000,701370,581460,855030,559130
493810,384970,1004500,953920,691620,744750,391380,929170,719270,1110870,734120,384740,960270,579780,669440,911290,503780,589220,465450,1112840,1165830
493820,880340,1165830,899150,939190,885440,709480,497080,856160,391660,452650,1007560,457770,598150,433120,873200,570900,984990,391030,711140,720310
493900,262280,453690,729720,2850,570680,418310,1013100,1154480,944590,208460,24460,788000,257350,859180,32400,413040,12500,1172760,845650,698540
493920,841020,431410,834420,886390,978800,839590,233350,938510,1126090,884240,963940,1156670,891040,461010,850500,746030,384660,596990,906870,1157980
493980,658620,1002750,591930,532690,391410,730190,949930,435140,418610,453130,569220,1086900,1010660,1013400,826160,990390,502280,589770,857060,492530
494000,397810,999250,1137930,286380,1145280,675030,825240,988890,745740,657020,1214150,886290,1126450,1123850,905510,418610,729970,964810,898680,1150810
494020,979720,934800,708110,700400,708890,514930,915570,773810,480450,744450,393220,1116780,1089650,503750,739660,680620,939210,386400,493180,1126970
494040,671310,911290,680170,1116470,488950,425400,744750,764230,847240,844250,204960,927250,753060,487630,850550,531050,752520,670830,481510,593620
49409,49470,1120970,1086260,919220,739050,905490,933390,686580,890180,458410,745000,400160,686940,461490,1138030,429390,851040,580720,953240,379870
494090,830620,661410,747280,1170400,621850,990850,1008280,929290,929300,929310,1115840,280040,522610,829250,617030,1147620,934250,1112010,407330,794990
494100,848730,1009950,973640,490390,581740,781490,822770,914950,1125110,1170290,1012290,856270,568300,771340,694930,615770,738260,1151060,31840,466500
494120,1007040,487270,978610,33660,787430,919560,7770,786120,451600,1150990,500980,832530,448110,559280,959710,661380,825110,385440,1097830,944710
494150,724480,494380,526590,747790,939990,721420,665730,565670,609010,787170,488920,494810,1118390,458200,494040,792720,572660,697930,515020,594200
494170,466810,398100,490390,1125400,750960,437720,838790,209370,779780,1170290,793760,453730,475490,417990,771340,568300,1117970,780970,1151060,964770
494220,1172820,473810,828660,457600,689030,905880,939210,1139200,831770,830380,594760,774451,433290,746140,793050,265990,1149900,949530,448630,239840
494230,605990,719840,33790,1168360,11590,991800,1142460,598090,585290,1184700,1084420,989540,388320,686950,403070,829420,733690,39210,1149090,754010
494290,1151320,886430,390870,1124860,1161110,827410,840130,751950,510180,999330,786280,688500,1144670,1155340,770560,416320,662600,438790,568030,868380
494310,698600,586890,843840,425990,1178480,496080,672160,904340,945550,832530,511230,1141740,576750,503900,1132900,496910,910700,494380,940240,657010
494320,448780,669730,752080,823770,1086450,489240,765170,518730,686870,510930,747320,657240,965880,495730,743130,596530,671670,615080,576620,251020
494350,680950,1184190,559140,676570,566150,739710,869910,20200,879580,1161680,1010840,719250,891040,514930,460580,566050,849000,746030,730920,915570
494360,677020,432240,604830,724630,734700,429600,1106720,828540,569270,442140,864010,706010,746840,284390,467490,915820,1155810,1097270,448020,976010
494370,606360,511390,787250,945360,436260,860260,661100,1154490,698600,446030,781830,965120,751200,400710,927120,529260,919610,676430,659790,1090540
494380,724480,939990,494150,494810,1110870,783140,488920,594120,878620,1165830,1179480,526590,850550,827280,665730,828320,1141840,1086920,601620,494830
494440,836480,985690,733340,919150,911880,695830,990850,428870,466080,970560,933930,447190,760030,695960,854540,783120,660820,792350,1155130,568020
494450,420980,447180,939330,494460,890340,397720,427980,381100,715840,447190,1086670,589860,1010970,657120,440720,830980,1125400,494810,675360,884430
494460,391410,658620,1161200,569220,1010660,532690,1002750,949930,774651,676520,502280,494450,846670,490230,589770,429720,1169490,214790,290990,1013400
494470,1161120,658620,457530,482990,391410,494460,569220,1002750,1010660,949930,676520,502280,774651,846670,490230,429720,1169490,532690,214790,1013400
494530,971340,503770,1142280,501470,701370,590560,479110,1011140,714290,949210,856050,466420,989650,1110980,459830,433480,598070,695650,643970,1098150
494580,586960,460210,690080,510050,861280,669910,523220,850920,959770,1122930,286660,594810,514160,656690,1012970,793620,454380,1133540,491620,688170
494600,884240,963940,670100,380580,430230,661380,15300,643970,766000,450250,845650,448060,705530,455100,459760,421050,656140,702160,684040,698080
494670,878030,834000,530540,985710,1124510,446010,249930,953060,855940,501450,1009070,1103690,25700,743070,444650,1091640,437520,979740,703180,581060
49470,49409,46480,1120970,431300,1086260,739050,919220,480650,853150,905490,695630,933390,890180,31850,686580,458410,771560,745000,400160,686940
494700,721850,698040,774891,444220,3170,1179150,1008850,705610,739190,979810,979330,780760,576980,780800,282100,781640,289520,745370,1124430,589690
494720,868130,7510,665890,933030,1098530,513980,780430,529900,509780,933430,839090,826370,1157080,781000,840310,442780,458510,1111100,449330,669990
494740,829780,1136880,758590,291630,46350,598940,1160440,688070,493580,695990,661430,1106920,928880,857860,584980,1005060,765160,869540,50960,661650
494780,491660,1090790,1011120,763650,849000,261760,969250,573680,845520,935540,774901,494530,841770,569180,467370,848610,600480,568030,835910,782380
494790,878500,514650,863490,493650,582530,666220,412530,590570,500360,495750,724910,739690,526370,612170,841030,754330,567280,861280,1132900,911880
494810,995000,576620,702360,522710,676690,855320,573270,879450,601620,660820,706570,568800,1093750,898780,527360,974670,1138910,1112360,457690,828710
494820,379530,899220,780760,697610,239800,496070,562600,746240,890130,933070,1137360,889990,417480,519870,698520,419460,675360,834760,676520,904340
494830,1110870,771570,431570,1165830,1179480,606010,458110,864790,1086920,744750,506750,709480,498980,1143610,446770,827280,478950,605850,879580,878620
494850,506960,492710,1010840,678200,983320,496250,1185580,828080,509960,495520,939930,980090,975520,396360,562270,780760,584220,1185400,440810,505070
